id,image_url,image_url_suffix,imageUrls,product_url,color,occasion,size,width,suited_for,brand_name,brand_name_en,model_name,prices,is_tbyb,tags,color_options,totalColorAvailable,is_ditto,classification,specifications,wishlistCount,purchaseCount,avgRating,hashtagList,offerName,cmsLinkAndroid,cmsLinkIos,qty,frameColorImage,subCollection,subCollectionId,inclusiveText,relatedItems,isCygnusEnabled,isCashbackApplicable,searchProductName,prescriptionType,brand_logo,totalNoOfRatings,arModelAndroidUrl,arModelIOSUrl,arModelMsiteAndDesktopUrl,arModelOriginalUrl
143909,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/blue-block-phone-&-computer-glasses:-matte-black-red-full-rim-rectangle-lenskart-blu-lb-e13527-c2_vincent-chase-vc-e13527-c2-eyeglasses_g_008422_02_2022.jpg,/l/i/blue-block-phone-&-computer-glasses:-matte-black-red-full-rim-rectangle-lenskart-blu-lb-e13527-c2_vincent-chase-vc-e13527-c2-eyeglasses_g_008422_02_2022.jpg,[],https://www.lenskart.com/vincent-chase-vc-e13527-c2-eyeglasses.html,Black,,Medium,136 mm,,Lenskart Blu,Lenskart Blu,LB E13527,"1500,1500",False,Zero Power,[],0,True,non_power_reading,[],4254,42796,4.45,"Medium,Rectangle,Lenskart Blu,Full Rim",LKBLUCE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,942,https://ds-static.lenskart.com/product_color_bubble_images/143909_bubble.png,,,,[],True,False,Black Full Rim Rectangle Eyeglasses,[],https://static.lenskart.com/media/wysiwyg/blanco/images/Blu-H.jpg,133.0,https://lookr-static.lenskart.com/frameassets/143909/android/sku_143909.glb,https://lookr-static.lenskart.com/frameassets/143909/ios/sku_143909.scn,,https://lookr-static.lenskart.com/frameassets/143909/orignal/sku_143909.glb
143905,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/blue-block-phone-&-computer-glasses:-matte-grey-full-rim-square-lenskart-blu-lb-e13526-c3_vincent-chase-vc-e13526-c3-eyeglasses_g_841522_02_2022.jpg,/l/i/blue-block-phone-&-computer-glasses:-matte-grey-full-rim-square-lenskart-blu-lb-e13526-c3_vincent-chase-vc-e13526-c3-eyeglasses_g_841522_02_2022.jpg,[],https://www.lenskart.com/vincent-chase-vc-e13526-c3-eyeglasses.html,Grey,,Medium,135 mm,,Lenskart Blu,Lenskart Blu,LB E13526,"1500,1500",False,Zero Power,[],0,True,non_power_reading,[],3769,16205,4.5,"Medium,Square,Lenskart Blu,Full Rim",LKBLUCE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,35,https://ds-static.lenskart.com/product_color_bubble_images/143905_bubble.png,,,,[],True,False,Matte Grey Full Rim Square Eyeglasses,[],https://static.lenskart.com/media/wysiwyg/blanco/images/Blu-H.jpg,228.0,https://lookr-static.lenskart.com/frameassets/143905/android/sku_143905.glb,https://lookr-static.lenskart.com/frameassets/143905/ios/sku_143905.scn,,https://lookr-static.lenskart.com/frameassets/143905/orignal/sku_143905.glb
211900,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/lenskart-blu-lb-e16223-c1-eyeglasses_img_9632_15_12_2023.jpg,/l/i/lenskart-blu-lb-e16223-c1-eyeglasses_img_9632_15_12_2023.jpg,[],https://www.lenskart.com/lenskart-blu-lb-e16223-c1-eyeglasses.html,Black,,Extra Narrow,128 mm,,Lenskart Blu,Lenskart Blu,LB E16223,"2000,2000",False,Zero power,[],0,False,non_power_reading,[],0,159,0.0,"Extra Narrow,Square,Lenskart Blu,Full Rim",LKBLUCE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,768,,,,,[],False,False,Black Full Rim Square Eyeglasses,[],,,,,,
211916,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/blue-block-phone-computer-glasses:-black-full-rim-round-lenskart-blu-lb-e16227-c1_csvfile-1701781385362-g_8947.jpg,/l/i/blue-block-phone-computer-glasses:-black-full-rim-round-lenskart-blu-lb-e16227-c1_csvfile-1701781385362-g_8947.jpg,[],https://www.lenskart.com/lenskart-blu-lb-e-16227-c1-eyeglasses.html,Black,,Medium,137 mm,,Lenskart Blu,Lenskart Blu,LB E16227,"2000,2000",False,Zero Power,[],0,False,non_power_reading,[],0,396,0.0,"Medium,Round,Lenskart Blu,Full Rim",LKBLUCE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,1147,https://ds-static.lenskart.com/product_color_bubble_images/211916_bubble.png,,,,[],False,False,Blue Block Phone Computer Glasses: Black Full Rim Round ,[],https://static.lenskart.com/media/wysiwyg/blanco/images/Blu-H.jpg,,,,,
211912,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/blue-block-phone---computer-glasses:-grey-half-rim-clubmaster-lenskart-blu-lb-e16225-c3_g_8981_10_16_23.jpg,/l/i/blue-block-phone---computer-glasses:-grey-half-rim-clubmaster-lenskart-blu-lb-e16225-c3_g_8981_10_16_23.jpg,[],https://www.lenskart.com/lenskart-blu-lb-e16225-c3-eyeglasses.html,Silver,,Extra Wide,148 mm,,Lenskart Blu,Lenskart Blu,LB E16225,"2000,2000",False,Zero Power,[],0,False,non_power_reading,[],0,369,0.0,"Extra Wide,Clubmaster,Lenskart Blu,Half Rim",LKBLUCE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,398,,,,,[],False,False,,[],https://static.lenskart.com/media/wysiwyg/blanco/images/Blu-H.jpg,,,,,
211904,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/blue-block-phone---computer-glasses:-blue-full-rim-rectangle-lenskart-blu-lb-e16221-c1_csvfile-1704899961137-g_8884.jpg,/l/i/blue-block-phone---computer-glasses:-blue-full-rim-rectangle-lenskart-blu-lb-e16221-c1_csvfile-1704899961137-g_8884.jpg,[],https://www.lenskart.com/lenskart-blu-lb-e16221-c1-eyeglasses.html,Blue,,Medium,137 mm,,Lenskart Blu,Lenskart Blu,LB E16221,"2000,2000",False,Zero Power,[],0,False,non_power_reading,[],0,490,0.0,"Medium,Rectangle,Lenskart Blu,Full Rim",LKBLUCE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,1108,https://ds-static.lenskart.com/product_color_bubble_images/211904_bubble.png,,,,[],False,False,,[],https://static.lenskart.com/media/wysiwyg/blanco/images/Blu-H.jpg,,,,,
211895,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/lenskart-blu-lb-e16218-c3-eyeglasses_img_9148_26_12_2023.jpg,/l/i/lenskart-blu-lb-e16218-c3-eyeglasses_img_9148_26_12_2023.jpg,[],https://www.lenskart.com/lenskart-blu-lb-e16218-c3-eyeglasses.html,Blue,,Medium,136 mm,,Lenskart Blu,Lenskart Blu,LB E16218,"2000,2000",False,Zero Power,[],0,False,non_power_reading,[],0,257,0.0,"Medium,Square,Lenskart Blu,Full Rim",LKBLUCE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,935,https://ds-static.lenskart.com/product_color_bubble_images/211895_bubble.png,,,,[],False,False,Blue Full Rim Square Lenskart Blu LB E16218-C3,[],https://static.lenskart.com/media/wysiwyg/blanco/images/Blu-H.jpg,,,,,
211903,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/lenskart-blu-lb-e16224-c2-eyeglasses_img_9641_15_12_2023.jpg,/l/i/lenskart-blu-lb-e16224-c2-eyeglasses_img_9641_15_12_2023.jpg,[],https://www.lenskart.com/lenskart-blu-lb-e16224-c2-eyeglasses.html,Grey,,Narrow,131 mm,,Lenskart Blu,Lenskart Blu,LB E16224,"2000,2000",False,Zero power,[],0,False,non_power_reading,[],0,324,0.0,"Narrow,Round,Lenskart Blu,Full Rim",LKBLUCE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,432,,,,,[],False,False,Grey Full Rim Round Eyeglasses,[],,,,,,
211914,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/blue-block-phone-computer-glasses:-blue-transparent-full-rim-geometric-lenskart-blu-lb-e16226-c2_csvfile-1704900322380-g_8909.jpg,/l/i/blue-block-phone-computer-glasses:-blue-transparent-full-rim-geometric-lenskart-blu-lb-e16226-c2_csvfile-1704900322380-g_8909.jpg,[],https://www.lenskart.com/lenskart-blu-lb-e16226-c2-eyeglasses.html,Blue Transparent,,Wide,141 mm,,Lenskart Blu,Lenskart Blu,LB E16226,"2000,2000",False,Zero Power,[],0,False,non_power_reading,[],0,395,0.0,"Wide,Geometric,Lenskart Blu,Full Rim",LKBLUCE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,1233,https://ds-static.lenskart.com/product_color_bubble_images/211914_bubble.png,,,,[],False,False,Blue Block Phone Computer Glasses: Blue Transparent Full Rim Geometric ,[],https://static.lenskart.com/media/wysiwyg/blanco/images/Blu-H.jpg,,,,,
211915,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/blue-block-phone---computer-glasses:-grey-full-rim-round-lenskart-blu-lb-e16226-c3_csvfile-1701264323205-img_7373.jpg,/l/i/blue-block-phone---computer-glasses:-grey-full-rim-round-lenskart-blu-lb-e16226-c3_csvfile-1701264323205-img_7373.jpg,[],https://www.lenskart.com/lenskart-blu-lb-e16226-cc3-eyeglasses.html,Blue,,Wide,141 mm,,Lenskart Blu,Lenskart Blu,LB E16226,"2000,2000",False,Zero Power,[],0,False,non_power_reading,[],0,231,0.0,"Wide,Round,Lenskart Blu,Full Rim",LKBLUCE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,1261,https://ds-static.lenskart.com/product_color_bubble_images/211915_bubble.png,,,,[],False,False,Blue Block Phone   Computer Glasses: Grey Full Rim Round Lenskart Blu LB E16226-C3,[],https://static.lenskart.com/media/wysiwyg/blanco/images/Blu-H.jpg,,,,,
211917,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/blue-block-phone---computer-glasses:-purple-full-rim-round-lenskart-blu-lb-e16227-c2_csvfile-1707908190450-g_8955.jpg,/l/i/blue-block-phone---computer-glasses:-purple-full-rim-round-lenskart-blu-lb-e16227-c2_csvfile-1707908190450-g_8955.jpg,[],https://www.lenskart.com/lenskart-blu-lb-e16227-c2-eyeglasses.html,White,,Medium,137 mm,,Lenskart Blu,Lenskart Blu,LB E16227,"2000,2000",False,Zero Power,[],0,False,non_power_reading,[],0,218,0.0,"Medium,Round,Lenskart Blu,Full Rim",LKBLUCE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,1277,https://ds-static.lenskart.com/product_color_bubble_images/211917_bubble.png,,,,[],False,False,,[],https://static.lenskart.com/media/wysiwyg/blanco/images/Blu-H.jpg,,,,,
211907,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/blue-block-phone-computer-glasses:-blue-full-rim-round-lenskart-blu-lb-e16220-c1_csvfile-1704900225301-g_8963.jpg,/l/i/blue-block-phone-computer-glasses:-blue-full-rim-round-lenskart-blu-lb-e16220-c1_csvfile-1704900225301-g_8963.jpg,[],https://www.lenskart.com/lenskart-blu-lb-e16220-c1-eyeglasses.html,Blue,,Wide,140 mm,,Lenskart Blu,Lenskart Blu,LB E16220,"2000,2000",False,Zero Power,[],0,False,non_power_reading,[],0,251,0.0,"Wide,Round,Lenskart Blu,Full Rim",LKBLUCE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,1228,https://ds-static.lenskart.com/product_color_bubble_images/211907_bubble.png,,,,[],False,False,Blue Full Rim Round Lenskart Blu ,[],https://static.lenskart.com/media/wysiwyg/blanco/images/Blu-H.jpg,,,,,
211905,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/blue-block-phone---computer-glasses:-red-full-rim-geometric-lenskart-blu-lb-e16221-c2_csvfile-1700459477019-img_5338.jpg,/l/i/blue-block-phone---computer-glasses:-red-full-rim-geometric-lenskart-blu-lb-e16221-c2_csvfile-1700459477019-img_5338.jpg,[],https://www.lenskart.com/lenskart-blu-lb-e16221-c2-eyeglasses.html,Transparent,,Medium,137 mm,,Lenskart Blu,Lenskart Blu,LB E16221,"2000,2000",False,Zero Power,[],0,False,non_power_reading,[],0,224,0.0,"Medium,Geometric,Lenskart Blu,Full Rim",LKBLUCE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,1232,https://ds-static.lenskart.com/product_color_bubble_images/211905_bubble.png,,,,[],False,False,,[],https://static.lenskart.com/media/wysiwyg/blanco/images/Blu-H.jpg,,,,,
211906,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/blue-block-phone---computer-glasses:-grey-full-rim-round-lenskart-blu-lb-e16221-c3_csvfile-1700459976479-img_5347.jpg,/l/i/blue-block-phone---computer-glasses:-grey-full-rim-round-lenskart-blu-lb-e16221-c3_csvfile-1700459976479-img_5347.jpg,[],https://www.lenskart.com/lenskart-blu-lb-e16221-c3-eyeglasses.html,Grey,,Medium,137 mm,,Lenskart Blu,Lenskart Blu,LB E16221,"2000,2000",False,Zero Power,[],0,False,non_power_reading,[],0,205,0.0,"Medium,Round,Lenskart Blu,Full Rim",LKBLUCE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,1179,https://ds-static.lenskart.com/product_color_bubble_images/211906_bubble.png,,,,[],False,False,,[],https://static.lenskart.com/media/wysiwyg/blanco/images/Blu-H.jpg,,,,,
211908,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/blue-block-phone---computer-glasses:-orange-full-rim-rectangle-lenskart-blu-lb-e16220-c2_g_8939_10_16_23.jpg,/l/i/blue-block-phone---computer-glasses:-orange-full-rim-rectangle-lenskart-blu-lb-e16220-c2_g_8939_10_16_23.jpg,[],https://www.lenskart.com/lenskart-blu-lb-e16220-c2-eyeglasses.html,Blue,,Wide,140 mm,,Lenskart Blu,Lenskart Blu,LB E16220,"2000,2000",False,Zero Power,[],0,False,non_power_reading,[],0,468,0.0,"Wide,Rectangle,Lenskart Blu,Full Rim",LKBLUCE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,1110,https://ds-static.lenskart.com/product_color_bubble_images/211908_bubble.png,,,,[],False,False,,[],https://static.lenskart.com/media/wysiwyg/blanco/images/Blu-H.jpg,,,,,
211909,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/blue-block-phone---computer-glasses:-orange-full-rim-rectangle-lenskart-blu-lb-e16220-c3_g_8920_10_16_23.jpg,/l/i/blue-block-phone---computer-glasses:-orange-full-rim-rectangle-lenskart-blu-lb-e16220-c3_g_8920_10_16_23.jpg,[],https://www.lenskart.com/lenskart-blu-lb-e16220-c3-eyeglasses.html,Blue,,Wide,140 mm,,Lenskart Blu,Lenskart Blu,LB E16220,"2000,2000",False,Zero Power,[],0,False,non_power_reading,[],0,202,0.0,"Wide,Rectangle,Lenskart Blu,Full Rim",LKBLUCE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,1189,https://ds-static.lenskart.com/product_color_bubble_images/211909_bubble.png,,,,[],False,False,,[],https://static.lenskart.com/media/wysiwyg/blanco/images/Blu-H.jpg,,,,,
211913,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/blue-block-phone---computer-glasses:-transparent-full-rim-round-lenskart-blu-lb-e16226-c1_g_9038_10_16_23.jpg,/l/i/blue-block-phone---computer-glasses:-transparent-full-rim-round-lenskart-blu-lb-e16226-c1_g_9038_10_16_23.jpg,[],https://www.lenskart.com/lenskart-blu-lb-e16226-c1-eyeglasses.html,Transparent,,Wide,141 mm,,Lenskart Blu,Lenskart Blu,LB E16226,"2000,2000",False,Zero Power,[],0,False,non_power_reading,[],0,306,4.0,"Wide,Round,Lenskart Blu,Full Rim",LKBLUCE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,1178,,,,,[],False,False,,[],https://static.lenskart.com/media/wysiwyg/blanco/images/Blu-H.jpg,1.0,,,,
211899,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/lenskart-blu-lb-e16222-c2-eyeglasses_img_9620_15_12_2023.jpg,/l/i/lenskart-blu-lb-e16222-c2-eyeglasses_img_9620_15_12_2023.jpg,[],https://www.lenskart.com/lenskart-blu-lb-e16222-c2-eyeglasses.html,Peach,,Extra Narrow,129 mm,,Lenskart Blu,Lenskart Blu,LB E16222,"2000,2000",False,Zero power,[],0,False,non_power_reading,[],0,44,0.0,"Extra Narrow,Square,Lenskart Blu,Full Rim",LKBLUCE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,1067,,,,,[],False,False,Peach Full Rim Square Eyeglasses,[],,,,,,
211896,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/lenskart-blu-lb-e16219-c1-eyeglasses_img_9117_26_12_2023.jpg,/l/i/lenskart-blu-lb-e16219-c1-eyeglasses_img_9117_26_12_2023.jpg,[],https://www.lenskart.com/lenskart-blu-lb-e16219-c1-eyeglasses.html,Transparent,,Medium,134 mm,,Lenskart Blu,Lenskart Blu,LB E16219,"2000,2000",False,Zero Power,[],0,False,non_power_reading,[],0,166,0.0,"Medium,Rectangle,Lenskart Blu,Full Rim",LKBLUCE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,1014,https://ds-static.lenskart.com/product_color_bubble_images/211896_bubble.png,,,,[],False,False,Transparent Blue Full Rim Rectangle Lenskart Blu LB E16219-C1,[],https://static.lenskart.com/media/wysiwyg/blanco/images/Blu-H.jpg,,,,,
211901,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/lenskart-blu-lb-e16223-c2-eyeglasses_img_9611_15_12_2023.jpg,/l/i/lenskart-blu-lb-e16223-c2-eyeglasses_img_9611_15_12_2023.jpg,[],https://www.lenskart.com/lenskart-blu-lb-e16223-c2-eyeglasses.html,Transparent,,Extra Narrow,128 mm,,Lenskart Blu,Lenskart Blu,LB E16223,"2000,2000",False,Zero power,[],0,False,non_power_reading,[],0,167,0.0,"Extra Narrow,Square,Lenskart Blu,Full Rim",LKBLUCE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,797,,,,,[],False,False,Transparent Full Rim Square Eyeglasses,[],,,,,,
211898,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/lenskart-blu-lb-e16222-c1-eyeglasses_img_9593_15_12_2023.jpg,/l/i/lenskart-blu-lb-e16222-c1-eyeglasses_img_9593_15_12_2023.jpg,[],https://www.lenskart.com/lenskart-blu-lb-e16222-c1-eyeglasses.html,Green,,Extra Narrow,129 mm,,Lenskart Blu,Lenskart Blu,LB E16222,"2000,2000",False,Zero power,[],0,False,non_power_reading,[],0,38,0.0,"Extra Narrow,Square,Lenskart Blu,Full Rim",LKBLUCE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,971,,,,,[],False,False,Green Full Rim Square Eyeglasses,[],,,,,,
211894,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/lenskart-blu-lb-e16218-c2-eyeglasses_img_9158_26_12_2023.jpg,/l/i/lenskart-blu-lb-e16218-c2-eyeglasses_img_9158_26_12_2023.jpg,[],https://www.lenskart.com/lenskart-blu-lb-e16218-c2-eyeglasses.html,Pink,,Medium,136 mm,,Lenskart Blu,Lenskart Blu,LB E16218,"2000,2000",False,Zero Power,[],0,False,non_power_reading,[],0,46,0.0,"Medium,Square,Lenskart Blu,Full Rim",LKBLUCE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,1145,https://ds-static.lenskart.com/product_color_bubble_images/211894_bubble.png,,,,[],False,False,Pink Full Rim Square Lenskart Blu LB E16218-C2,[],https://static.lenskart.com/media/wysiwyg/blanco/images/Blu-H.jpg,,,,,
211902,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/lenskart-blu-lb-e16224-c1-eyeglasses_img_9602_15_12_2023.jpg,/l/i/lenskart-blu-lb-e16224-c1-eyeglasses_img_9602_15_12_2023.jpg,[],https://www.lenskart.com/lenskart-blu-lb-e16224-c1-eyeglasses.html,Yellow,,Narrow,131 mm,,Lenskart Blu,Lenskart Blu,LB E16224,"2000,2000",False,Zero power,[],0,False,non_power_reading,[],0,43,0.0,"Narrow,Round,Lenskart Blu,Full Rim",LKBLUCE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,718,,,,,[],False,False,Yellow Full Rim Round Eyeglasses,[],,,,,,
211911,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/blue-block-phone---computer-glasses:-black-half-rim-clubmaster-lenskart-blu-lb-e16225-c2_g_8929_10_16_23.jpg,/l/i/blue-block-phone---computer-glasses:-black-half-rim-clubmaster-lenskart-blu-lb-e16225-c2_g_8929_10_16_23.jpg,[],https://www.lenskart.com/lenskart-blu-lb-e16225-c2-eyeglasses.html,Black,,Extra Wide,148 mm,,Lenskart Blu,Lenskart Blu,LB E16225,"2000,2000",False,Zero Power,[],0,False,non_power_reading,[],0,320,0.0,"Extra Wide,Clubmaster,Lenskart Blu,Half Rim",LKBLUCE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,372,,,,,[],False,False,,[],https://static.lenskart.com/media/wysiwyg/blanco/images/Blu-H.jpg,,,,,
211897,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/lenskart-blu-lb-e16219-c2-eyeglasses_img_9137_26_12_2023.jpg,/l/i/lenskart-blu-lb-e16219-c2-eyeglasses_img_9137_26_12_2023.jpg,[],https://www.lenskart.com/lenskart-blu-lb-e16219-c2-eyeglasses.html,Maroon,,Medium,134 mm,,Lenskart Blu,Lenskart Blu,LB E16219,"2000,2000",False,Zero Power,[],0,False,non_power_reading,[],0,42,0.0,"Medium,Rectangle,Lenskart Blu,Full Rim",LKBLUCE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,1163,https://ds-static.lenskart.com/product_color_bubble_images/211897_bubble.png,,,,[],False,False,Maroon Full Rim Rectangle Lenskart Blu LB E16219-C2,[],https://static.lenskart.com/media/wysiwyg/blanco/images/Blu-H.jpg,,,,,
211893,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/lenskart-blu-lb-e16218-c1-eyeglasses_img_9126_26_12_2023.jpg,/l/i/lenskart-blu-lb-e16218-c1-eyeglasses_img_9126_26_12_2023.jpg,[],https://www.lenskart.com/lenskart-blu-lb-e16218-c1-eyeglasses.html,Transparent,,Medium,136 mm,,Lenskart Blu,Lenskart Blu,LB E16218,"2000,2000",False,Zero Power,[],0,False,non_power_reading,[],0,124,0.0,"Medium,Square,Lenskart Blu,Full Rim",LKBLUCE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,853,https://ds-static.lenskart.com/product_color_bubble_images/211893_bubble.png,,,,[],False,False,Transparent Yellow Full Rim Square Lenskart Blu LB E16218-C1,[],https://static.lenskart.com/media/wysiwyg/blanco/images/Blu-H.jpg,,,,,
149783,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/blue-block-phone-&-computer-glasses:-black-full-rim-rectangle-lenskart-blu-lb-e14255-c3_g_2061_6_16_22.jpg,/l/i/blue-block-phone-&-computer-glasses:-black-full-rim-rectangle-lenskart-blu-lb-e14255-c3_g_2061_6_16_22.jpg,[],https://www.lenskart.com/lenskart-blu-lb-e14255-full-rim-rectangle-c3-eyeglasses.html,Black,,Wide,139 mm,,Lenskart Blu,Lenskart Blu,LB E14255,"1500,1500",False,Zero Power,[],0,True,non_power_reading,[],930,5002,4.6,"Wide,Rectangle,Lenskart Blu,Full Rim",LKBLUCE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,1380,https://ds-static.lenskart.com/product_color_bubble_images/149783_bubble.png,,,,[],True,False,Black Full Rim Rectangle Eyeglasses,[],https://static.lenskart.com/media/wysiwyg/blanco/images/Blu-H.jpg,30.0,https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/149783/android/sku_149783.glb,https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/149783/ios/sku_149783.scn,,https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/149783/orignal/sku_149783.glb
148703,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/blue-block-phone-&-computer-glasses:-tortoise-full-rim-wayfarer-lenskart-blu-lb-e14058-c2_lenskart-blu-lb-e14058-c2-eyeglasses_lenskart-blu-lb-e14058-c2-eyeglasses_eyeglasses_g_715623_02_2022.jpg,/l/i/blue-block-phone-&-computer-glasses:-tortoise-full-rim-wayfarer-lenskart-blu-lb-e14058-c2_lenskart-blu-lb-e14058-c2-eyeglasses_lenskart-blu-lb-e14058-c2-eyeglasses_eyeglasses_g_715623_02_2022.jpg,[],https://www.lenskart.com/lenskart-blu-lb-e14058-c2-eyeglasses.html,Tortoise,,Wide,139 mm,,Lenskart Blu,Lenskart Blu,LB E14058,"1500,1500",False,Shark Tank,[],0,True,non_power_reading,[],4457,17543,4.6,"Wide,Wayfarer,Lenskart Blu,Full Rim",LKSHARK,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,185,https://ds-static.lenskart.com/product_color_bubble_images/148703_bubble.png,,,,[],False,False,Tortoise Full Rim Wayfarer Eyeglasses,[],https://static.lenskart.com/media/wysiwyg/blanco/images/Blu-H.jpg,298.0,https://lookr-static.lenskart.com/frameassets/148703/android/sku_148703.glb,https://lookr-static.lenskart.com/frameassets/148703/ios/sku_148703.scn,,https://lookr-static.lenskart.com/frameassets/148703/orignal/sku_148703.glb
